,STATIC,BINARY,DOME,LSTM,tLSTM,GRU,GRU-D,BEHRT,RETAIN,Dipole
0,"[0.06725146198830409, 0.0779816513761468, 0.1044776119402985, 0.1875, 0.22580645161290322, 0.6714285714285714, 0.5128205128205128, 0.5454545454545454, 0.7647058823529411, 0.8888888888888888]","[0.0777027027027027, 0.07801418439716312, 0.11258278145695365, 0.16216216216216217, 0.13333333333333333, 0.6140350877192983, 0.7096774193548387, 0.56, 0.8095238095238095, 0.9743589743589743]","[0.07042253521126761, 0.06140350877192982, 0.10135135135135136, 0.18072289156626506, 0.09302325581395349, 0.6181818181818182, 0.6857142857142857, 0.7843137254901961, 0.7307692307692307, 0.9302325581395349]","[0.09324009324009325, 0.14166666666666666, 0.11594202898550725, 0.13793103448275862, 0.15789473684210525, 0.7678571428571429, 0.6551724137931034, 0.7272727272727273, 0.6666666666666666, 0.8387096774193549]","[0.07563025210084033, 0.12550607287449392, 0.1640625, 0.18055555555555555, 0.17647058823529413, 0.5915492957746479, 0.5405405405405406, 0.5, 0.6666666666666666, 0.8431372549019608]","[0.11793611793611794, 0.09929078014184398, 0.21311475409836064, 0.17777777777777778, 0.15789473684210525, 0.6835443037974683, 0.4090909090909091, 0.39285714285714285, 0.5555555555555556, 0.5882352941176471]","[0.0963855421686747, 0.09345794392523364, 0.168, 0.18181818181818182, 0.06896551724137931, 0.72, 0.8181818181818182, 0.5, 0.7222222222222222, 0.9577464788732394]","[0.0962962962962963, 0.125, 0.1349206349206349, 0.21428571428571427, 0.1568627450980392, 0.5925925925925926, 0.6896551724137931, 0.6756756756756757, 0.7272727272727273, 0.9545454545454546]","[0.09352517985611511, 0.09467455621301775, 0.13122171945701358, 0.21818181818181817, 0.22727272727272727, 0.6, 0.6086956521739131, 0.8260869565217391, 0.9285714285714286, 1.0]","[0.0660377358490566, 0.1187214611872146, 0.17073170731707318, 0.2911392405063291, 0.15789473684210525, 0.6285714285714286, 0.7142857142857143, 0.9473684210526315, 0.7058823529411765]"
