,STATIC,BINARY,DOME,LSTM,tLSTM,GRU,GRU-D,BEHRT,RETAIN,Dipole
0,0.6086956521739131,0.6739130434782609,0.6521739130434783,0.5217391304347826,0.4782608695652174,0.41304347826086957,0.4782608695652174,0.5434782608695652,0.17391304347826086,0.391304347826087
1,0.41304347826086957,0.5869565217391305,0.6739130434782609,0.5217391304347826,0.5652173913043478,0.5434782608695652,0.6304347826086957,0.5217391304347826,0.5869565217391305,0.4782608695652174
2,0.782608695652174,0.6956521739130435,0.717391304347826,0.6739130434782609,0.717391304347826,0.5217391304347826,0.6086956521739131,0.5869565217391305,0.5217391304347826,0.6086956521739131
3,0.6086956521739131,0.5434782608695652,0.6304347826086957,0.4782608695652174,0.43478260869565216,0.5,0.45652173913043476,0.32608695652173914,0.5217391304347826,0.30434782608695654
4,0.717391304347826,0.717391304347826,0.7391304347826086,0.5434782608695652,0.5434782608695652,0.717391304347826,0.6739130434782609,0.6086956521739131,0.5217391304347826,0.6304347826086957
