,STATIC,BINARY,DOME,LSTM,tLSTM,GRU,GRU-D,BEHRT,RETAIN,Dipole
0,"[0.02531645569620253, 0.1044776119402985, 0.13333333333333333, 0.2727272727272727, 0.234375, 0.7692307692307693, 0.38461538461538464, 0.5833333333333334, 0.5, 1.0]","[0.03669724770642202, 0.11267605633802817, 0.08974358974358974, 0.23684210526315788, 0.21739130434782608, 0.782608695652174, 0.8, 0.8571428571428571, 0.8, 1.0]","[0.07258064516129033, 0.04597701149425287, 0.09302325581395349, 0.08, 0.1724137931034483, 0.6363636363636364, 0.55, 0.6451612903225806, 0.896551724137931, 0.9333333333333333]","[0.05172413793103448, 0.08759124087591241, 0.17857142857142858, 0.1956521739130435, 0.20588235294117646, 0.6666666666666666, 0.7916666666666666, 0.7777777777777778, 0.75, 1.0]","[0.08490566037735849, 0.07547169811320754, 0.11290322580645161, 0.17307692307692307, 0.18181818181818182, 0.6842105263157895, 0.6666666666666666, 0.7222222222222222, 0.8421052631578947, 0.8947368421052632]","[0.06862745098039216, 0.12359550561797752, 0.2413793103448276, 0.4, 0.23076923076923078, 0.684931506849315, 1.0, 0.782608695652174, 0.8]","[0.06818181818181818, 0.1506849315068493, 0.16326530612244897, 0.1111111111111111, 0.10526315789473684, 0.875, 0.75, 0.875, 0.8636363636363636, 0.9761904761904762]","[0.07462686567164178, 0.13793103448275862, 0.18181818181818182, 0.16666666666666666, 0.25, 0.6470588235294118, 0.5, 0.7307692307692307, 1.0, 0.8888888888888888]","[0.06818181818181818, 0.14666666666666667, 0.11304347826086956, 0.25316455696202533, 0.31746031746031744, 0.918918918918919, 0.8, 0.6666666666666666, 0.8, 1.0]","[0.08860759493670886, 0.15789473684210525, 0.10294117647058823, 0.25, 0.13043478260869565, 0.8787878787878788, 1.0, 1.0, 1.0, 0.851063829787234]"
