,STATIC,BINARY,DOME,LSTM,tLSTM,GRU,GRU-D,BEHRT,RETAIN,Dipole
0,0.6666666666666666,0.8333333333333334,0.8163265306122449,0.7142857142857143,0.7916666666666666,0.7555555555555555,0.8292682926829268,0.7659574468085106,0.6666666666666666,0.75
1,0.6557377049180327,0.6666666666666666,0.6885245901639344,0.6666666666666666,0.6938775510204082,0.6222222222222222,0.7555555555555555,0.64,0.5,0.7755102040816326
2,0.4375,0.6666666666666666,0.6938775510204082,0.6808510638297872,0.47058823529411764,0.6808510638297872,0.7619047619047619,0.625,0.4375,0.6829268292682927
3,0.7307692307692307,0.8085106382978723,0.851063829787234,0.6511627906976745,0.6938775510204082,0.6538461538461539,0.7111111111111111,0.7,0.6521739130434783,0.5945945945945946
4,0.7169811320754716,0.8333333333333334,0.8571428571428571,0.8076923076923077,0.8363636363636363,0.7659574468085106,0.9130434782608695,0.7619047619047619,0.6829268292682927,0.8695652173913043
